timestamp,user_id,email,login_duration_hours,file_access_count,usb_plug_count,usb_total_duration_min,email_total_count,email_suspicious_count,email_suspicious_ratio,out_of_session_count,has_confidential,has_urgent,has_password,has_secret,has_invoice,has_transfer,anomaly_score,is_red_team
2025-12-19 13:37:25,user20,user20@gmail.com,10.5,108,3,137,43,5,0.116,4,1,1,0,0,1,1,0.98,1
2025-12-19 13:37:25,user21,user21@gmail.com,8.6,52,0,0,21,0,0.0,0,0,0,0,0,0,0,0.09,0
2025-12-19 13:37:25,user22,user22@gmail.com,8.7,43,0,0,28,0,0.0,1,0,0,0,0,0,0,0.34,0
2025-12-19 13:37:25,user23,user23@gmail.com,9.1,65,0,0,29,1,0.034,0,0,0,0,0,0,0,0.12,0
2025-12-19 13:37:25,user24,user24@gmail.com,10.9,70,5,127,40,5,0.125,2,0,1,1,1,1,0,0.79,1
2025-12-19 13:37:25,user25,user25@gmail.com,8.9,49,0,0,11,1,0.091,0,0,0,0,0,0,0,0.18,0
2025-12-19 13:37:25,user26,user26@gmail.com,9.4,55,1,36,18,2,0.111,0,0,0,0,0,0,1,0.28,0
2025-12-19 13:37:25,user27,user27@gmail.com,11.6,76,2,120,56,7,0.125,3,1,1,1,0,0,1,0.79,1
2025-12-19 13:37:25,user28,user28@gmail.com,11.9,119,3,134,70,4,0.057,4,1,1,1,1,1,1,0.82,1
2025-12-19 13:37:25,user29,user29@gmail.com,8.4,22,1,48,33,2,0.061,0,0,0,0,0,0,0,0.31,0
2025-12-19 13:37:25,user30,user30@gmail.com,9.1,43,0,0,21,1,0.048,0,0,0,0,0,0,0,0.06,0
2025-12-19 13:37:25,user1,user1@gmail.com,8.9,24,0,0,28,2,0.071,0,0,0,0,0,0,0,0.24,0
2025-12-19 13:37:25,user2,user2@gmail.com,8.3,46,0,0,17,2,0.118,1,0,0,0,0,0,0,0.17,0
2025-12-19 13:37:25,user3,user3@gmail.com,11.6,96,5,122,55,7,0.127,4,1,0,1,1,0,1,0.98,1
2025-12-19 13:37:25,user4,user4@gmail.com,11.7,109,3,124,58,3,0.052,4,1,1,1,1,1,0,0.78,1
2025-12-19 13:37:25,user5,user5@gmail.com,8.9,31,0,0,28,1,0.036,0,0,0,0,0,0,0,0.11,0
2025-12-19 13:37:25,user6,user6@gmail.com,7.9,23,0,0,26,2,0.077,0,1,0,0,0,0,1,0.13,0
2025-12-19 13:37:25,user7,user7@gmail.com,9.5,24,0,0,35,0,0.0,0,1,0,0,0,0,0,0.16,0
2025-12-19 13:37:25,user8,user8@gmail.com,9.4,42,1,24,21,0,0.0,1,0,0,0,0,0,0,0.06,0
2025-12-19 13:37:25,user9,user9@gmail.com,8.3,31,0,0,22,0,0.0,0,0,0,0,0,0,0,0.13,0
2025-12-19 13:37:25,user10,user10@gmail.com,9.8,94,4,131,61,7,0.115,1,1,1,1,1,0,1,0.84,1
2025-12-19 13:37:25,user11,user11@gmail.com,9.8,27,0,0,12,1,0.083,0,0,0,0,0,0,0,0.1,0
2025-12-19 13:37:25,user12,user12@gmail.com,8.4,37,0,0,23,1,0.043,0,0,0,0,0,1,1,0.19,0
2025-12-19 13:37:25,user13,user13@gmail.com,7.9,44,0,0,28,2,0.071,0,0,0,0,0,0,0,0.23,0
2025-12-19 13:37:25,user14,user14@gmail.com,7.6,28,0,0,19,2,0.105,0,0,0,0,0,0,0,0.3,0
2025-12-19 13:37:25,user15,user15@gmail.com,8.4,42,0,0,36,0,0.0,0,0,0,0,0,0,0,0.31,0
2025-12-19 13:37:25,user16,user16@gmail.com,10.4,70,3,168,62,4,0.065,2,0,1,1,1,1,1,0.87,1
2025-12-19 13:37:25,user17,user17@gmail.com,8.5,20,0,0,31,1,0.032,0,0,0,0,0,0,0,0.29,0
2025-12-19 13:37:25,user18,user18@gmail.com,9.5,29,0,0,22,1,0.045,0,1,0,0,0,0,0,0.1,0
2025-12-19 13:37:25,user19,user19@gmail.com,8.6,11,0,0,29,2,0.069,0,0,0,0,0,0,0,0.29,0
2025-12-19 13:37:25,user20,user20@gmail.com,8.4,58,0,0,31,2,0.065,0,0,0,0,0,0,0,0.13,0
2025-12-19 13:37:25,user21,user21@gmail.com,10.1,118,2,116,61,5,0.082,1,1,0,1,0,1,0,0.77,1
2025-12-19 13:37:25,user22,user22@gmail.com,9.1,46,0,0,28,0,0.0,0,0,0,0,0,0,0,0.3,0
2025-12-19 13:37:25,user23,user23@gmail.com,7.9,54,0,0,21,1,0.048,0,0,0,0,0,0,0,0.16,0
2025-12-19 13:37:25,user24,user24@gmail.com,8.9,56,0,0,28,2,0.071,0,0,0,0,0,0,0,0.15,0
2025-12-19 13:37:25,user25,user25@gmail.com,8.4,43,0,0,18,0,0.0,0,0,0,0,0,0,0,0.11,0
2025-12-19 13:37:25,user26,user26@gmail.com,9.6,96,3,107,52,3,0.058,1,1,1,1,1,1,1,0.92,1
2025-12-19 13:37:25,user27,user27@gmail.com,7.4,40,1,15,37,0,0.0,0,0,1,0,0,0,0,0.27,0
2025-12-19 13:37:25,user28,user28@gmail.com,11.1,108,4,100,43,7,0.163,2,1,1,1,0,1,0,0.77,1
2025-12-19 13:37:25,user29,user29@gmail.com,10.9,119,2,114,50,6,0.12,4,1,1,1,1,1,0,0.91,1
2025-12-19 13:37:25,user30,user30@gmail.com,11.3,83,5,191,60,8,0.133,3,1,1,0,0,1,1,0.96,1
2025-12-19 13:38:25,user1,user1@gmail.com,9.7,42,0,0,26,1,0.038,1,0,0,0,0,0,0,0.15,0
2025-12-19 13:38:25,user2,user2@gmail.com,11.2,73,5,184,68,6,0.088,4,1,0,0,1,1,1,0.92,1
2025-12-19 13:38:25,user3,user3@gmail.com,8.0,42,0,0,31,1,0.032,1,0,0,0,0,0,0,0.17,0
2025-12-19 13:38:25,user4,user4@gmail.com,9.7,103,4,152,50,5,0.1,3,1,1,1,0,1,1,0.89,1
2025-12-19 13:38:25,user5,user5@gmail.com,11.8,86,4,132,56,6,0.107,1,1,0,1,1,0,0,0.93,1
2025-12-19 13:38:25,user6,user6@gmail.com,8.3,33,0,0,24,0,0.0,0,0,0,0,0,0,0,0.24,0
2025-12-19 13:38:25,user7,user7@gmail.com,9.7,27,0,0,33,0,0.0,0,0,0,0,0,0,0,0.31,0
2025-12-19 13:38:25,user8,user8@gmail.com,8.9,28,0,0,23,1,0.043,0,0,0,0,0,0,0,0.13,0
2025-12-19 13:38:25,user9,user9@gmail.com,8.7,21,0,0,24,1,0.042,0,0,0,0,0,0,0,0.1,0
2025-12-19 13:38:25,user10,user10@gmail.com,8.2,33,1,28,17,2,0.118,0,0,1,0,0,0,0,0.06,0
2025-12-19 13:38:25,user11,user11@gmail.com,9.1,17,0,0,19,1,0.053,0,1,1,0,0,0,0,0.24,0
2025-12-19 13:38:25,user12,user12@gmail.com,11.8,91,2,91,58,3,0.052,1,0,1,0,1,1,1,0.85,1
2025-12-19 13:38:25,user13,user13@gmail.com,8.6,67,1,19,30,1,0.033,0,0,0,0,0,0,0,0.35,0
2025-12-19 13:38:25,user14,user14@gmail.com,7.7,26,0,0,26,0,0.0,0,1,0,0,0,0,0,0.2,0
2025-12-19 13:38:25,user15,user15@gmail.com,8.8,31,1,22,39,2,0.051,1,0,0,0,0,0,0,0.27,0
2025-12-19 13:38:25,user16,user16@gmail.com,8.2,25,0,0,12,0,0.0,0,0,0,0,0,0,0,0.27,0
2025-12-19 13:38:25,user17,user17@gmail.com,10.0,73,5,101,61,8,0.131,1,1,1,1,1,1,1,0.81,1
2025-12-19 13:38:25,user18,user18@gmail.com,11.8,77,2,128,54,7,0.13,3,0,1,1,0,1,1,0.8,1
2025-12-19 13:38:25,user19,user19@gmail.com,8.5,22,0,0,34,0,0.0,1,0,0,0,0,0,1,0.14,0
2025-12-19 13:38:25,user20,user20@gmail.com,9.8,84,4,140,49,4,0.082,4,1,0,1,0,1,1,0.76,1
2025-12-19 13:38:25,user21,user21@gmail.com,8.1,49,0,0,23,2,0.087,0,0,0,0,0,0,0,0.14,0
2025-12-19 13:38:25,user22,user22@gmail.com,8.4,57,0,0,33,1,0.03,0,0,0,0,0,0,0,0.3,0
2025-12-19 13:38:25,user23,user23@gmail.com,8.8,50,0,0,32,2,0.062,0,0,0,0,0,0,0,0.24,0
2025-12-19 13:38:25,user24,user24@gmail.com,8.5,57,0,0,32,2,0.062,0,0,0,0,0,0,0,0.31,0
2025-12-19 13:38:25,user25,user25@gmail.com,9.5,70,3,117,59,6,0.102,1,1,0,1,0,1,1,0.8,1
2025-12-19 13:38:25,user26,user26@gmail.com,8.9,39,1,24,22,2,0.091,0,0,0,0,0,0,0,0.07,0
2025-12-19 13:38:25,user27,user27@gmail.com,7.6,25,0,0,28,2,0.071,0,0,1,1,0,0,0,0.27,0
2025-12-19 13:38:25,user28,user28@gmail.com,7.6,43,0,0,27,1,0.037,0,0,1,0,0,0,0,0.23,0
2025-12-19 13:38:25,user29,user29@gmail.com,8.2,21,0,0,33,0,0.0,0,0,0,0,0,0,1,0.17,0
2025-12-19 13:38:25,user30,user30@gmail.com,9.9,77,5,189,56,3,0.054,3,1,0,1,1,0,1,0.84,1
2025-12-19 13:39:25,user1,user1@gmail.com,11.3,94,5,154,63,5,0.079,2,1,0,1,1,0,1,0.82,1
2025-12-19 13:39:25,user2,user2@gmail.com,8.7,41,0,0,23,0,0.0,0,0,0,0,0,0,0,0.06,0
2025-12-19 13:39:25,user3,user3@gmail.com,8.5,44,0,0,28,0,0.0,0,0,0,0,0,0,0,0.17,0
2025-12-19 13:39:25,user4,user4@gmail.com,7.8,35,0,0,29,2,0.069,0,1,0,0,0,0,0,0.25,0
2025-12-19 13:39:25,user5,user5@gmail.com,8.6,40,1,10,30,2,0.067,0,0,0,0,0,0,0,0.34,0
2025-12-19 13:39:25,user6,user6@gmail.com,8.2,34,0,0,30,2,0.067,0,0,1,0,0,0,0,0.22,0
2025-12-19 13:39:25,user7,user7@gmail.com,10.0,33,0,0,31,2,0.065,0,0,0,0,0,0,0,0.16,0
2025-12-19 13:39:25,user8,user8@gmail.com,8.3,36,0,0,26,2,0.077,0,0,0,0,0,0,0,0.32,0
2025-12-19 13:39:25,user9,user9@gmail.com,8.4,33,1,44,17,0,0.0,0,0,0,0,0,0,0,0.16,0
2025-12-19 13:39:25,user10,user10@gmail.com,7.6,30,0,0,25,1,0.04,0,0,0,0,0,1,0,0.28,0
2025-12-19 13:39:25,user11,user11@gmail.com,9.1,30,0,0,19,1,0.053,0,0,0,0,0,0,0,0.08,0
2025-12-19 13:39:25,user12,user12@gmail.com,8.7,36,0,0,34,2,0.059,0,0,0,0,0,0,0,0.31,0
2025-12-19 13:39:25,user13,user13@gmail.com,8.5,53,0,0,25,0,0.0,0,0,0,0,0,0,0,0.19,0
2025-12-19 13:39:25,user14,user14@gmail.com,7.2,29,0,0,21,1,0.048,0,1,0,0,0,0,0,0.09,0
2025-12-19 13:39:25,user15,user15@gmail.com,8.7,57,0,0,25,0,0.0,1,0,0,1,0,0,0,0.34,0
2025-12-19 13:39:25,user16,user16@gmail.com,7.8,32,0,0,19,2,0.105,0,0,0,0,0,0,0,0.24,0
2025-12-19 13:39:25,user17,user17@gmail.com,10.3,107,5,96,55,4,0.073,2,1,1,1,0,1,1,0.88,1
2025-12-19 13:39:25,user18,user18@gmail.com,9.9,40,0,0,22,0,0.0,0,0,0,0,0,0,0,0.18,0
2025-12-19 13:39:25,user19,user19@gmail.com,8.7,19,1,41,30,2,0.067,0,0,0,0,0,0,0,0.23,0
2025-12-19 13:39:25,user20,user20@gmail.com,8.4,62,0,0,27,1,0.037,0,0,0,0,0,0,0,0.33,0
2025-12-19 13:39:25,user21,user21@gmail.com,8.7,47,0,0,26,2,0.077,0,0,0,0,0,1,0,0.11,0
2025-12-19 13:39:25,user22,user22@gmail.com,9.4,46,1,39,31,1,0.032,0,1,0,0,0,0,0,0.06,0
2025-12-19 13:39:25,user23,user23@gmail.com,7.9,41,0,0,29,0,0.0,0,0,0,0,0,0,0,0.32,0
2025-12-19 13:39:25,user24,user24@gmail.com,11.2,71,5,140,44,6,0.136,1,1,0,1,1,1,1,0.79,1
2025-12-19 13:39:25,user25,user25@gmail.com,8.6,47,0,0,11,1,0.091,0,0,0,0,0,0,0,0.07,0
2025-12-19 13:39:25,user26,user26@gmail.com,9.4,41,0,0,27,0,0.0,0,0,0,0,0,0,0,0.28,0
2025-12-19 13:39:25,user27,user27@gmail.com,7.8,17,1,22,34,0,0.0,0,0,0,0,0,0,0,0.14,0
2025-12-19 13:39:25,user28,user28@gmail.com,8.0,36,0,0,25,1,0.04,0,0,0,0,0,0,0,0.18,0
2025-12-19 13:39:25,user29,user29@gmail.com,8.3,35,1,30,26,1,0.038,0,0,0,0,0,0,0,0.14,0
2025-12-19 13:39:25,user30,user30@gmail.com,9.3,33,0,0,26,1,0.038,1,0,0,0,0,1,0,0.13,0
2025-12-19 13:40:25,user1,user1@gmail.com,10.2,100,5,197,67,6,0.09,2,0,0,1,0,1,1,0.81,1
2025-12-19 13:40:25,user2,user2@gmail.com,9.1,35,0,0,22,1,0.045,0,0,0,0,0,0,0,0.29,0
2025-12-19 13:40:25,user3,user3@gmail.com,8.3,30,0,0,29,1,0.034,0,0,0,0,0,0,0,0.26,0
2025-12-19 13:40:25,user4,user4@gmail.com,8.1,28,0,0,16,1,0.062,0,0,0,0,0,0,0,0.09,0
2025-12-19 13:40:25,user5,user5@gmail.com,8.9,23,0,0,23,0,0.0,0,0,0,0,0,0,0,0.33,0
2025-12-19 13:40:25,user6,user6@gmail.com,8.2,34,0,0,30,1,0.033,0,0,0,0,0,0,0,0.16,0
2025-12-19 13:40:25,user7,user7@gmail.com,9.2,43,0,0,32,1,0.031,0,1,0,0,0,0,0,0.13,0
2025-12-19 13:40:25,user8,user8@gmail.com,10.7,93,5,115,45,6,0.133,2,1,1,1,1,1,0,0.91,1
2025-12-19 13:40:25,user9,user9@gmail.com,8.4,26,0,0,27,1,0.037,0,0,0,0,0,0,0,0.33,0
2025-12-19 13:40:25,user10,user10@gmail.com,8.3,28,0,0,22,1,0.045,0,0,0,0,0,0,0,0.22,0
2025-12-19 13:40:25,user11,user11@gmail.com,8.9,42,1,22,22,0,0.0,0,0,0,0,0,0,1,0.08,0
2025-12-19 13:40:25,user12,user12@gmail.com,8.5,51,0,0,29,0,0.0,0,0,0,0,0,0,0,0.28,0
2025-12-19 13:40:25,user13,user13@gmail.com,8.4,44,1,36,26,0,0.0,0,1,0,0,0,0,0,0.29,0
2025-12-19 13:40:25,user14,user14@gmail.com,12.0,115,4,175,63,3,0.048,4,0,1,0,0,1,1,0.8,1
2025-12-19 13:40:25,user15,user15@gmail.com,11.7,97,5,181,46,3,0.065,3,0,1,1,1,0,1,0.81,1
2025-12-19 13:40:25,user16,user16@gmail.com,11.8,105,2,125,63,3,0.048,4,1,1,1,1,0,1,0.92,1
2025-12-19 13:40:25,user17,user17@gmail.com,10.6,100,5,176,42,8,0.19,2,1,1,1,0,1,1,0.79,1
2025-12-19 13:40:25,user18,user18@gmail.com,9.5,41,0,0,16,1,0.062,1,0,0,0,0,0,0,0.05,0
2025-12-19 13:40:25,user19,user19@gmail.com,8.2,24,0,0,21,2,0.095,0,0,0,0,0,0,0,0.33,0
2025-12-19 13:40:25,user20,user20@gmail.com,7.9,54,0,0,27,1,0.037,0,0,0,0,0,0,0,0.12,0
2025-12-19 13:40:25,user21,user21@gmail.com,10.1,99,4,129,60,8,0.133,4,1,0,1,0,0,1,0.81,1
2025-12-19 13:40:25,user22,user22@gmail.com,10.2,102,4,106,62,7,0.113,3,1,1,1,1,1,1,0.78,1
2025-12-19 13:40:25,user23,user23@gmail.com,8.7,52,0,0,26,1,0.038,0,0,0,0,0,1,0,0.19,0
2025-12-19 13:40:25,user24,user24@gmail.com,8.9,50,0,0,31,2,0.065,0,0,0,0,0,0,0,0.35,0
2025-12-19 13:40:25,user25,user25@gmail.com,11.7,80,3,165,70,3,0.043,2,1,1,1,1,0,1,0.76,1
2025-12-19 13:40:25,user26,user26@gmail.com,9.3,38,0,0,19,1,0.053,0,0,0,0,0,0,0,0.33,0
2025-12-19 13:40:25,user27,user27@gmail.com,7.9,33,1,48,35,0,0.0,0,0,0,0,0,0,0,0.2,0
2025-12-19 13:40:25,user28,user28@gmail.com,7.3,40,0,0,21,0,0.0,0,0,0,0,0,0,0,0.23,0
2025-12-19 13:40:25,user29,user29@gmail.com,7.9,14,0,0,23,0,0.0,0,0,0,0,0,0,0,0.34,0
2025-12-19 13:40:25,user30,user30@gmail.com,9.6,28,0,0,21,2,0.095,0,0,0,0,0,0,0,0.18,0
